Review,Rating
Love the fabric!,5
Great tank if....,4
Not the same jean,2
Love this blouse,5
Really beautiful material,5
Wonderful summer dress,5
Simply fantastic,5
Very pretty.,4
Comfortable & stylish,4
Beautiful dress,5
Cute and comfy top,5
Bummed,2
Itchy!,2
Nice pants but size down,4
Decent little tee,4
Black and white shirt,5
Loved the dress but didn't fit me right,4
For that perfect outfit,5
Very comfy,4
I like them but...,3
"Super cute, try on in store",5
Very feminine & soft!,5
Adorable as a regular top not sleep,5
Wanted to love it but i don't,3
Not the right color,1
Armholes too large,4
"Very special, but zipper could be better",5
Could have been great but just ok,3
Not so bad!,4
Love this top!,4
Classic,5
Disappointing - shoulders don't stay down,2
A little on the short side,4
Nice flowy summer tank,4
Flattering!,5
Love love love ??,5
Unflattering,1
Overall a great shirt,4
Great easy to wear machine washable!!!,5
Odd fit,2
Nice summer top,4
Beautiful details,5
Versatile jacket,4
Perfect for almost any weather,5
Beautiful dress,5
Great buy!,5
Love this top!!,5
Cool military jacket,5
Love this vest,5
Not my favorite,3
Great staple piece,5
Purchased two - had problems with one.,4
Classic winter,5
Love this,5
"Pretty, colorful top",5
Will not stay down,1
Tiny pant!,4
Cute style,5
Super cute and flattering,5
Hidden tailoring faux pas,1
Cute top,3
Love the length,5
Not quite right,3
"Beautiful top, wrong execution",3
Awesome!,5
High hopes that were dashed...,2
Breezy and sexy,5
Unflattering,2
Not so much,3
Too itchy,3
Perfect top,5
Waiting for summer days,5
Good for d cups,5
Great top,5
Great top!,5
Cool and comfy tunic,5
Top of the season,4
Love,5
Runs big and short,4
Pretty off the shoulder top,4
"Cute off the shoulders, meh in reality",3
Great top for taller gals,4
Great casual jacket,5
Cute idea but so big and long even in petite,3
Soft halter top for longer waist,4
"High quality, size up",5
Soft & pretty,5
Versatile and cute!,5
Beautiful relaxed sweatshirt,5
Beautiful,5
Dressy casual,5
Delicate and dress up top,5
"Pretty, but...",4
Beautiful dress for fall,5
Silly short,1
Love,5
Great sweater,5
"So cute, but not for me",3
"Cute design, impossible fit",2
Short mumu,2
Love these,5
Runs small,4
Cups too big,3
Lovely for late summer/early fall,4
So cutest,4
Great fall piece,5
Pretty piece,4
Comfy & casual,5
So cute but design failure,2
Love this top,5
Beautiful dress,5
Runs very small,3
Cute weekend top,5
Great sweater,5
Super cute * runs small,5
Bad cups!,1
Cute but hits a little short,4
Updated basic,5
Great shirt,5
Fabulously comfortable and stylish,5
Pretty top,4
Beautiful lace,5
New fave pants!,5
Wonderful quality,5
Size down!,5
Disappointing,3
Great suit!,4
A perfect short sleeve top,4
Bettors off the shoulder top is a must!,5
Adorable top with cute details,5
Unique top,5
Too small,2
Short,3
Great staple for fall,5
Bright stripes/ rich material,4
"Great cut, gorgeous material",5
"Comfy, elegant, slimming",5
Glad i got this in time,5
Fits true to size - high quality,5
Cute but....,4
Great fall cardigan,5
Cute sweater,5
Love!,5
"Cute, but feels cheaper than asking price",4
Cute but not comfortable,3
"Cute idea, bad cut",3
This product is deceiving,2
Like wearing a hug,5
Beautiful tank,5
A sweet embroidered top,5
Very cute online,3
"It's a big, beautiful sweater",3
"Gorgeous top, perfect for summer",5
Baggy,3
Super soft,5
"Yup, no ruffle.",3
Everything about these joggers is positive!,5
Beautiful detail,5
So comfy and cozy!,5
Pretty but runs way too small,3
Meh,3
Cute but not as pictured,3
Another greatcsweater,5
Feminine and pretty,5
No ruffle but cute,3
Best cardigan,5
Classic and feminine,5
I would keep it if it was not asymmetrical,4
It is versitle and sleek design.,5
Unflattering,2
Eh.,2
Love pilcro,5
Almost perfect,3
Love it,5
Great top!!,5
Tts but smaller than the pilcro high rises,4
Not petite,4
Great cords,5
So sad! this year's pant is sooo much shorter!,2
Fabric was itchy for me,3
More like a bathrobe,2
Midi dress,5
Fantastic &  fun,5
Great peasant dress!,5
The perfect skinny cord,5
Perfect cords! they do run short!,5
Great pants,5
Great cords!,5
Love these pants!,5
Perfect,5
Softest pants,5
Peplum top,4
Fabulous cords,5
Nice top!,5
"Lots of stretch, nice 4 layering",5
Seriously?,2
Fall cords,5
A+++,5
Easy,5
Love this piece!!!,5
Not for a 34g,4
Pretty print!,5
Lovely summer into fall top!,5
"Gorgeous, unique top",4
Long and wonderful,5
"I never write reviews, but...",5
Dressy or casual,5
"Beautiful print, so comfy!",5
Gorgeous dress,5
Gorgeous!,5
So beautifully done...,5
So comfortable,5
"Love style, not quality",3
A head turner!,5
Party in the back,5
Weird arm holes,3
Ripped after one wear,2
Lumpy on the sides,2
Comfy sweatshirt!,5
Love these pin stripe chinos,5
Beautiful silk dress,4
Beautiful dress - sleeve problems,3
"Great bomber for cool, not freezing, weather",4
Beautiful and simple dress,5
Best pick for the fall !,5
Only looks good in photos,1
Nice but large,4
Lovely tank for fall,5
Totally cute and unique,5
Favorite new top,5
Pretty but not enough for the price,3
Cool beach pants,5
Cute tank,4
Not sure,2
Petite frames will love this!,1
Love!!,5
Not for curves,3
Surpassed expectations !,5
Summer love,5
Fun top...pretty color...pinkish lavender,5
Ok for the price,4
White tank,4
Perfect romper,5
Great dress,5
Lovely top,5
"Strange cut, pretty idea",4
Beautiful blouse,5
Hit or miss,4
Please bring back more!!!,5
Love the detail!,5
Nope,1
Perfect for hot summer nights!,5
Awesome basic tee,5
Great fit,4
Awesome tank or layering piece!,4
"Pretty, but extremely thin",2
Gorgeous maxi dress,5
Could be great,4
Beautiful but small,4
Nice tank,4
Chemical smell,1
Pretty top!!!!,5
"My recommendation is a ""maybe""",3
Great spin on a basic tank,5
Dye stains everything!,2
Unflattering fit,1
Great basic tank,4
Heavenly,5
Prefect little tank,4
Perfect spring skirt,5
Cute styling but...,1
Good basic but runs a bi big,4
"So cute, runs large!!!",5
Sexiest t eva!!!,5
Nice surprise,4
Stunning but small,4
Lovely color,3
Sheer but great fit,4
Runs large...until you wash it,2
Comfy and cute,4
"Great tank, love the wider straps",5
Great comfy skirt,5
Fun tshirt design,4
Love this simple tank!,5
Gorgeous,5
Love this shirt,5
Wide-strap tank,4
Beautiful color!,4
"Perfect cut, very thin",4
Great skirt!,5
Special tee,5
Great summer top!,5
Not worth the price,2
Very cute top!,5
Color transferred to my skin,1
Cute but too long,3
Work-appropriate and classy,5
Fall luxury,4
Super huge top,2
Sad but true,2
Warm wool,5
Nice fit,5
Special pattern unique design,5
Not for me...,4
"Easy, beautiful and different",5
Pretty but not perfect,3
Jury out for pilling (from previous commets),4
Pretty colors more for fall though,4
"Amazing quality, beautiful design",5
Get this now!,5
Adorable but overpriced,4
Way better in person,4
So in love,5
Perf for casual outing,4
Sack dress,2
Very pretty,4
Stunning,5
Basic top with frills!,5
So cute in person!,5
Sexy and comfy,5
Love it,4
Not recommended for girls with curves,2
So soft!,4
Cute top,5
Pull over sweater,2
Very pretty--runs very long though!,4
Pilling problem,3
"Cute, but...",2
Easy-fitting dress for casual summer days,5
Super soft way to change up a basic outfit!,5
Love this dress!,4
Runs very large,4
At once matronly and sexy?,3
Lovely dress and fit,5
I own this top in 3 colors!,5
Nope,1
Cute but not right for me,3
So soft and cozy,5
So comfortable!,5
So comfortable,5
Gorgeous gorgeous gorgeous,5
Awesome,5
Detailing is amazing,5
Gorgeous versatile velvet top,5
Cute style,5
Love this romper,5
Great versatile top,5
No,1
Perfect light jacket for fall/spring,5
Perfection,5
Sweet sweater,5
So soft,5
Love,5
Gorgeous!,5
Perfect for summer evenings,5
Very nice,5
Sorry i returned these,4
Great piece,5
Timeless black velvet top,5
Not for the full figured,1
Beautiful jacket,4
Has potentail,3
Great spring/summer cardigan,5
Just what i was looking for.,5
This is a wow!!!,5
Fun pattern,4
Intricate knit stitches,4
Cute and comfy,4
Lovely and comfortable,4
My first romper,5
Super cute,5
Buy it!,5
Great pants; run large,4
Nice cardi,4
Great print,4
Great dress,4
Runs super small,4
Stunning one piece suit,5
Perfect jeans,5
"Easy, breezy style",4
Great fitting jean.,5
Comfort and style,5
Wish this worked for me...,3
Great suit for many body types,4
Great purchase,5
Odd fit,1
"Beautiful dress, runs large",3
They look great but are poorly made,1
Soft and fabulous,4
Too small and too large at the same time,2
Great jeans!,5
Love love love!!,5
Versatile off the shoulder,5
Perfect fit!,5
A great off the shoulder top that ......wait...,5
Wanted to love,2
Best jeans,5
Not truly legging jeans,2
Great vintage inspired bathing suit,5
The denim god's answered my prayers!,5
Love these jeans!,5
I think i'll just live in these permanently!,5
Perfect one size down,5
My new favorite jeans!,5
Great fit,4
Disappointing,1
"Great sweater, but color is inaccurate",4
Petite fits great!,5
Flattering style,5
"Runs large, esp. in black!",3
A sweet top,5
Dress perfection,5
Love it!!!,4
Nice addition to spring pieces,5
Love!! more colors please!!,5
Cute but...,4
Great fit and so comfortable lightweight jean!,5
Tighter than expected,4
Beautiful fit!,5
Comfy top,5
Easy breezy summer top,5
Pretty but a bit shapeless,4
Flattering fit!,5
Perfect fit!,5
Meh,2
Darling dress!,5
"Elegant, graceful, lovely",5
Perfect dress!,5
Love this top,5
Unimpressed,2
Wrong for me,3
Lovely tank,5
Perfect summer tank!,5
Print looks just like the photo,4
Love this dress,5
Stylish top,4
Not as expected,2
Easy elegance,5
Cute & comfy,4
Casual comfort chic,5
Must have summer dress for any occasion!,5
Loved it and wanted it but...,5
Lovely interesting white top,5
My new favorite dress,5
Bring back the turquoise please!!,5
So in love,5
"Love the feel, love the fit!",5
Fit is spectacular!,5
Amazing,5
Not true to size,4
Beautiful color and texture; fun shape,4
My new favorite work pants,5
Great design,5
My carrie bradshaw jacket,5
Love these pants!,5
Definitely runs small,5
Absolutely fabulous,5
"Nice material , but runs large",3
So soft,5
So soft and flattering,5
Comfortable and cute,5
Full sigourney weaver,5
Excellent pair of trousers,5
Perfect for petites,5
Nice sweater.,4
Perfect size!,5
Clown jacket.,1
Pretty top,4
Order down,5
"Exactly as pictured, adorable spring top",5
Size it smartly,5
Comfortable,5
Length is far too short,2
"Pretty, comfortable, functional",5
"Cute colors, cute tee",2
Love these!,5
Pretty and unique,5
"Casual, cute, easy",5
Pretty and casual top,5
"Cute, bad fit!",3
Nice fit but there are issues,3
Sizing is off,2
Pretty but sizing and cut is way off,2
"Flattering, but odd feeling",3
"Great design, unfortunate zipper",4
Perfection,5
Better in person; size up,4
Size up,5
Too boxy,3
Classic,5
Darling but disappointing,3
Tight in the chest,4
"So cute, but tricky fit",4
Almost perfect,3
Runs small,3
Darling well made dress,5
Very pretty and comfortable,4
Perfect cover-up,5
Unusually poor design by hd in paris,1
So charming!,5
Perfect summer dress,5
"Armholes too big, gap",3
Short wasted and fun,4
Xs fits like 00p,4
Super cute!,5
Perfect little classic summer dress,5
Lauzet t-shirt dress,4
Adorable but runs small,4
"Tight in bust, sheer, and babydoll look",2
Beautiful but not quite right,4
Loved the color and fabric but fit was not great,2
Not what i had hoped for,2
Runs small and short waisted,3
Perfect summer coverup,5
Loved!,5
Beautiful surpise backless sweater,5
"Perfect in theory, good in reality",4
Not exactly as pictured,2
So so lovely!,5
Great pants that go with everything,5
"Absolutely beautiful, great quality",5
It's still too short....,4
"Beautiful design; but, disappointing quality",2
Bof. (aka meh),3
Wide and comfy,4
Lovely dress,4
Pretty,5
Nod to mod,5
Classy,5
Cuter than i expected,4
Lovely...not on me,2
Paris runway dress!,5
You need to try this one on!,5
"Love the design, hate the itchiness!",3
So much to like,4
"Cute, but...",3
Very flattering fit,5
Very unflattering!,2
Has pockets,5
More of an a-line than straight,2
Perfect fall/winter,5
Wardrobe staple,5
Unique design,3
Too itchy,3
For long slender legs,3
"Really, really bad",3
Perfect for wedding season,5
Cute style,4
My new favorite top!,5
The perfect summer tee!,5
Different than pictured,2
Runs small,5
Fun embellishment!,4
Perfect button down,5
Great top,5
Darling,5
Beautiful basic for mild fall weather,4
Loved it,5
Looks like maternity wear,2
Not that great,2
Great for all shapes,5
Soft versatile=heaven,5
Terrible fit,2
"A good, all purpose summer shirt",4
Maybe i have a long torso,3
Little overwhelming on me,4
Top has a broad neckline.,3
Fun work shirt,4
Nice blouse,4
Versatile and pretty,5
Lovely fabric,5
Tts! thin fabric! just ok!,4
Something's wrong,1
Horrible fit,1
"Great button down, runs small",4
No stretch,4
Black and white is navy?,4
Perfect beachside sweater,5
Very comfortable and cute,5
Lovely top,5
Nothing special,2
"One size is too big, the other too small!",3
Great piece!,5
Perfect top for going out or work,5
00 petite is way too short on the sides,2
Poor quality,3
Odd fit,2
So soft! and blue-er in person,4
Love it,4
Gorgeous red shirt!!,5
Cute shirt but runs large,2
Silk blouse,5
Nice top,4
Closet staple,4
Invites compliments,5
Good quality - poor design,2
Happy addition to fall wardrobe,4
Live in these,5
Love it,5
Prettier in person,5
Cool for the summer,5
So comfy,5
Great fit,5
Way too big and bulky,2
Pretty tee,4
Go to shirt for this busy mom,5
Cute and comfy,4
Nice basic,4
By the end of the day these jeans shimmy down =(,2
Size down ladies!,4
Hospital white lace on top of taupe sweatshirt,2
Silhouette not as great as pictured,3
Great piece for layering,4
Runs small,4
Fantastic,5
"Soooo cute, but short rise.",1
"Pretty, yet boxy",3
This top looks amazing on the model- not me,2
Dressed up dressed down,5
Didn't work for me,2
L space estella hipsters,3
Great buy!,5
Truly worth every penny!,5
Runs very small,4
Not great quality :(,2
Great casual staple,5
Best linen pants,5
"Cute, but...",3
Long,4
Pretty but scratchy,3
