,Review,Rating
3066,A great weight for those sometimes too cold places. Mine disappeared off the back of my chair after 2 days!  It came back just as magically a day later. I’m sure someone forgot they had it on it was so comfortable.,5.0
3067,Looks very cheap,2.0
3068,"This dress is very flattering, comfortable and made me feel pretty!",5.0
3069,I ordered these specifically because they said they were Wrangler Willow jeans and they are not. They do not fit the same at all and I kept them only as an extra pair but I wish I did not. These are so much lower and very uncomfortable to ride in.,1.0
3070,Love the product.,1.0
3071,"I just bought this dress yesterday in the store and love it. i'm 5'1"", 110#, 34b and purchased the 0p, which fits perfectly.

it's made of a cool material and is lined which adds to the quality of the dress. i love the neutral print and the square v-neck makes it a little different than just an average dress. this dress can be dressed up or down, depending on accessories. it also makes a great work dress if you add a little cardigan or blazer. very versatile and a great buy, especially a the s",5.0
3072,"This sweater is big and box. it looks very similar on as it does on the model. as other reviewers have mentioned, the embroidery on the shoulders is a bit itchy.",3.0
3073,"First pair didn’t fit quite right so I thought it was size related. 2nd pair the back was noticeably longer than the front and the whole pair seemed poofy- as if the back was the front. Streaming/laundering may have helped but then the back would have been longer. Elastic waistband was GREAT. Loved the pockets, bit overall just didn’t look right. Could be comfy for workouts at home, but I returned then because I wanted them for the gym.",2.0
3074,"Like other have said, the black riboning stains the white shirt. This started while I was wearing it, leaving a weird pink streak. After washing it, it was covered with them! Super disappointed, huge waste of money and now time as I have to travel to return it. Super lame CK, get your act together, the shirt fit so well i really wanted to keep it!",1.0
3075,So comfortable and cozy. Perfect for layering or standalone as a sweater.,5.0
3076,Was much smaller when it arrived. Unfortunately did not fit so I had to return them. Sizes run very small for pants.,1.0
3077,Heavy material to hot to wear in summer,1.0
3078,Thai top was not flattering at all on and was super sheer,1.0
3079,I wanted it for a party but but was too small and texture was very poor,3.0
3080,"I picked this up in the store during the retailer weekend sale. i used to have a similar long black stretchy skirt that i wore until it fell apart. things i really like about this skirt are that it's basic black, but has some interest in the small swiss dots in the top layer, and it's stretchy. the yoga-pant-waistband seems like it will be very comfy and also allows you to adjust the skirt length a little bit, depending on whether/how much you fold it down. it is lined, which is a big plus. i was",4.0
3081,"I followed the other reviews and sized down. normally, i'm a small/medium in retailer (5'8""/135 for clarification) and i expected the garment to be a bit roomy. i ordered the small and when it arrived i almost called the corporate office to ensure i didn't have to pay rent on the romper, given that you could comfortably fit a small family of five in it. oddly, the arm-holes were normal sized? i returned this mess.",1.0
3082,The regular length i tried on in store definitely didn't work for me. for reference in the photos i have a medium on and my measurements are 38-30-40.,3.0
3083,"I wanted to love these, but they just don't quite fit well. I require the Large size, but the waste is too big and the rope used to tighten these is annoying to use. An elastic waste-band and a slightly tapered leg at the ankle would make these perfect.",3.0
3084,Very soft material! Can’t believe how high quality and comfortable these are. You will NOT regret this purchase. The only negative I can think of with these is that if you are on the thinner side like myself and plan to use these for long workouts you may want to order a size down. But they are true to size for regular daily wear.,5.0
3085,"This is a beautiful blouse however it runs big. i order the small and had to return it. my measurements are 5'4 135 34c-28-38 for reference. you will not regret buying this blouse but it has to be the right size if not it would look like it did on me, frumpy. i kept taking it off and putting it back on trying to make it work (because i liked the material that much) but if you look at the model she has her arms straight down. when i lifted my arms i had 3 inches of extra material on both side. th",4.0
